sample_id,patient_id,gt_count,mask_condition,method_key,method_family,method_variant,metadata_fullimage_count,pred_instance_count,instance_exact_count_acc,instance_mean_matched_iou,median_matched_iou,all_iou_ge_0.50,all_iou_ge_0.70,all_iou_ge_0.80,instance_merged_rate,instance_fragmented_rate,instance_perfect_rate,unmatched_gt_instances,unmatched_pred_instances,matched_iou_per_gt,failure_attribution
m05_p01_s36,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,0.853283201161428,0.853283201161428,1.0,1.0,1.0,0.0,0.0,0.0,0,0,"[0.864831626492554, 0.8417347758303019]",false_semantic_bridges
m05_p01_s36,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,0.853283201161428,0.853283201161428,1.0,1.0,1.0,0.0,0.0,0.0,0,0,"[0.864831626492554, 0.8417347758303019]",false_semantic_bridges
m05_p01_s36,m05_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,0.853283201161428,0.853283201161428,1.0,1.0,1.0,0.0,0.0,0.0,0,0,"[0.864831626492554, 0.8417347758303019]",false_semantic_bridges
m05_p01_s37,m05_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m05_p01_s37,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s37,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s37,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s37,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s37,m05_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s37,m05_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.7953070316842096,0.84,1.0,0.0,0.0,0.0,0.0,0.0,0,0,"[0.84, 0.6712668082094834, 0.8746542868431451]",false_semantic_bridges
m05_p01_s38,m05_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m05_p01_s38,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s38,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s38,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s38,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s38,m05_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s38,m05_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,2,0.0,0.3443049110988042,0.6863396820537491,0.0,0.0,0.0,1.0,0.0,0.0,1,0,"[0.8405125408942202, 0.0, 0.6863396820537491]",false_semantic_bridges
m05_p01_s39,m05_p01,1,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],seed_failures
m05_p01_s39,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s39,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s39,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s39,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s39,m05_p01,1,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s39,m05_p01,1,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,2,0.0,0.8298888810248425,0.8298888810248425,1.0,1.0,1.0,0.0,1.0,0.0,0,1,[0.8298888810248425],seed_failures
m05_p01_s40,m05_p01,1,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],seed_failures
m05_p01_s40,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s40,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s40,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s40,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s40,m05_p01,1,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s40,m05_p01,1,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,2,0.0,0.7461143863410152,0.7461143863410152,1.0,1.0,0.0,0.0,1.0,0.0,0,1,[0.7461143863410152],seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,6,0.0,0.9166522775874308,0.9166522775874308,1.0,1.0,1.0,0.0,1.0,0.0,0,4,"[0.9999163972801248, 0.8333881578947369]",seed_failures
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s41,m05_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,4,0.0,0.39066014329770216,0.39066014329770216,0.0,0.0,0.0,0.0,1.0,0.0,1,3,"[0.7813202865954043, 0.0]",false_semantic_bridges
m05_p01_s42,m05_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,5,0.0,0.8359349272212343,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,"[0.5078047816637028, 1.0, 1.0]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s42,m05_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,6,0.0,0.6072327558632834,0.5412921348314607,0.0,0.0,0.0,0.0,1.0,0.0,0,3,"[0.4048706240487062, 0.5412921348314607, 0.8755355087096836]",seed_failures
m05_p01_s43,m05_p01,3,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",seed_failures
m05_p01_s43,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s43,m05_p01,3,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s43,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s43,m05_p01,3,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s43,m05_p01,3,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0, 1.0]",other
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,3,2,0.0,0.13260565012749573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,"[0.0, 0.0, 0.47950229402069816]",false_semantic_bridges
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,3,3,1.0,0.48524986811443965,0.7117253293025264,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.7440242750407924, 0.0, 0.7117253293025264]",false_semantic_bridges
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,3,3,1.0,0.4145944508433941,0.5924614630426494,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6513218894875329, 0.0, 0.5924614630426494]",false_semantic_bridges
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,3,3,1.0,0.48524986811443965,0.7117253293025264,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.7440242750407924, 0.0, 0.7117253293025264]",false_semantic_bridges
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,3,3,1.0,0.4145944508433941,0.5924614630426494,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.6513218894875329, 0.0, 0.5924614630426494]",false_semantic_bridges
m05_p01_s43,m05_p01,3,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,3,3,1.0,0.48524986811443965,0.7117253293025264,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.7440242750407924, 0.0, 0.7117253293025264]",false_semantic_bridges
m05_p01_s44,m05_p01,2,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",seed_failures
m05_p01_s44,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s44,m05_p01,2,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s44,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s44,m05_p01,2,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s44,m05_p01,2,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,"[1.0, 1.0]",other
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,baseline_connected_components,connected_components,raw_cc,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s44,m05_p01,2,PREDICTED_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,2,2,1.0,0.2468519267725296,0.2468519267725296,0.0,0.0,0.0,0.0,0.0,0.0,1,1,"[0.4937038535450592, 0.0]",false_semantic_bridges
m05_p01_s45,m05_p01,1,GT_SEMANTIC,baseline_connected_components,connected_components,raw_cc,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],seed_failures
m05_p01_s45,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r09,global_distance_maxima,radius9_rel0p08,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s45,m05_p01,1,GT_SEMANTIC,global_distance_maxima_r15,global_distance_maxima,radius15_rel0p12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s45,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel20,prominent_maxima,prominence0p20_radius12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s45,m05_p01,1,GT_SEMANTIC,prominent_maxima_rel30,prominent_maxima,prominence0p30_radius15,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
m05_p01_s45,m05_p01,1,GT_SEMANTIC,component_aware_maxima,component_aware_maxima,per_component_greedy,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,[1.0],other
